Embryo_ID,Cell_ID, Size, TE_ICM, X, Y, Z, CH1-Avg, CH1-Sum, CH2-Avg, CH2-Sum, CH3-Avg, CH3-Sum, CH4-Avg, CH4-Sum, CH5-Avg, CH5-Sum, 
032317Abl_H6,4,19485,TE,289.68,266.5,9.6138,1176.2,2.29E+07,61.944,1.21E+06,29.357,5.72E+05,955.72,1.86E+07,155.73,3.03E+06,
032317Abl_H6,5,29459,TE,223.09,288.11,11.676,903.17,2.66E+07,60.868,1.79E+06,60.558,1.78E+06,1033.2,3.04E+07,567.79,1.67E+07,
032317Abl_H6,6,16509,TE,270.68,352.3,10.754,1094.8,1.81E+07,70.966,1.17E+06,46.44,7.67E+05,1074.1,1.77E+07,652.91,1.08E+07,
032317Abl_H6,8,26236,TE,206.35,343.03,11.591,933.97,2.45E+07,62.833,1.65E+06,50.973,1.34E+06,1083.2,2.84E+07,672.2,1.76E+07,
032317Abl_H6,12,5251,TE,227.68,191.55,20.895,1542.6,8.10E+06,45.169,2.37E+05,21.979,1.15E+05,1108.6,5.82E+06,96.418,5.06E+05,
032317Abl_H6,13,7594,TE,216.04,218.65,18.391,1026.7,7.80E+06,46.834,3.56E+05,24.499,1.86E+05,1072,8.14E+06,111.6,8.48E+05,
032317Abl_H6,14,14934,TE,322.68,223.3,22.617,585.18,8.74E+06,37.549,5.61E+05,29.578,4.42E+05,1062.2,1.59E+07,384.93,5.75E+06,
032317Abl_H6,15,13347,TE,282.53,319.23,22.226,520.98,6.95E+06,41.81,5.58E+05,29.073,3.88E+05,1056.2,1.41E+07,311.95,4.16E+06,
032317Abl_H6,17,16017,TE,324.58,285.89,24.585,437.85,7.01E+06,41.795,6.69E+05,54.963,8.80E+05,945.66,1.51E+07,270.09,4.33E+06,
032317Abl_H6,18,11409,TE,274.51,270.9,27.57,487.85,5.57E+06,31.356,3.58E+05,27.069,3.09E+05,987.22,1.13E+07,98.709,1.13E+06,